Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V12R,V13,V14,V14R,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
1.4,9.870493784402,12.3757348758153,0.439932722124973,4.56869471484129,2.25037537690502e-06,0.217829536793432,0.456174922190345,0.177698069001005,338.657793189889,0.0381732322430215,18.2222481699429,4.84305108905143,1836.49779228667,0.000539047425833363,3.7621519240049e-07,0.0166971793005655,8.37079450046895e-05,0.00456670413443227,231480.717489489,0,10976591.9575391,0.000993214936257639,10428712.8862473,0.216390038062421,0.216390038062421,0.136334394569715,0.11793262945772,1.84158139004488e-05,1.83673827921284e-05,0.0800556434927058,0.0184017651119949,0.11791421364382,4.84311083204862e-08,1.83673827921284e-05,0.0781190646077262,0.00037818111850321,0.077740883489223,0.0781042637232442,0.000363380234021242,0.0959672995405291,0,0.00231476000348278,0.000175349060688814,0.213881513184349,0,0,0.000175349060688814,0.0136680696234552,0.0136590283070479,0.00231476000348278,0,0.200388792621583,9.04131640728354e-06,0.0136590283070479,0,0.0906195098542802,0.0906285511706875,0.00231476000348278,0.109769282767302,0.104287579477735,0,1.73472347597681e-18
1.4,10.7166007070336,12.127533736205,0.429333503247496,4.88871506654822,2.48072228314837e-06,0.226394974093244,0.485630387794206,0.192557914423721,374.824283045575,0.0369784854258055,18.1491384285617,454.841431058913,190979.331909158,0.000571161603508444,3.70733219427745e-07,0.0165107549938841,8.91481374423682e-05,0.00475719620117336,23640843.8633305,0,989770793.413942,0.00106861630417019,1056900088.10337,0.207050357283634,0.207050357283634,0.125722248675289,0.108559252165718,1.91434427340094e-05,1.90979585843447e-05,0.0813281086083448,0.0171629965095715,0.108540108722983,4.548414966472e-08,1.90979585843447e-05,0.0793586860399861,0.000394661293530293,0.0789640247464558,0.0792963555545531,0.000332330808097372,0.0959640443268337,0,0.002364083861889,0.000162976929193518,0.204504153049817,0,0,0.000162976929193518,0.0137291703381892,0.0137198890832381,0.002364083861889,0,0.190937959640822,9.28125495105431e-06,0.0137198890832381,0,0.09196084407672,0.091970125331671,0.002364083861889,0.0989771155641015,0.105690014414909,-2.77555756156289e-17,0
1.4,3.2052565627841,6.39151445896085,0.23105072420445,1.67381755223407,1.35559116802018e-06,0.0871681700981131,0.281311284428807,0.107975797859052,168.517089046923,0.0182029614086291,9.36563723709924,316.861400486126,113441.836599622,0.000295562262249312,1.81320048165926e-07,0.00794682847169646,5.35846906891664e-05,0.00251416662622983,14817359.0265342,-7.29405818710635e-79,53014403.0279218,0.00115604766958301,1171138382.40844,0.123908409030622,0.123908409030622,0.0736112413167241,0.0635932151631277,1.1375879686796e-05,1.13441935434886e-05,0.0502971677138977,0.0100180261535964,0.0635818392834409,3.16861433074181e-08,1.13441935434886e-05,0.0490506730575121,0.000235241058659828,0.0488154319988522,0.048988782757053,0.000173350758200805,0.0587467183097964,0,0.00148173571504546,8.67398426522447e-05,0.122328557593237,0,0,8.67398426522447e-05,0.00897190297160014,0.00896514659828347,0.00148173571504546,0,0.113443394464289,6.75637331666754e-06,0.00896514659828347,-9.00898667891847e-77,0.108141951691089,0.108148708064406,0.00148173571504546,0.00530144277320022,0.117113854662689,1.38777878078145e-17,0
1.4,3.59904810919345,7.89722189305157,0.287599897301563,2.10363310217235,1.63129893864622e-06,0.0857879997281062,0.26610300051849,0.101612633321909,157.009074919914,0.0189643131179433,10.606164543609,436.765562937163,145600.649131855,0.000294339714314882,1.92459778506678e-07,0.00938914102034026,6.31815418564632e-05,0.00307508750021783,15225811.3817413,0,195995612.63904,0.00118449390250448,1294576477.9506,0.150594411827139,0.150594411827139,0.0987900628470652,0.0843922511278395,1.46037511699903e-05,1.45600746103418e-05,0.0518043489800739,0.0143978117192256,0.0843776473766696,4.3676559648504e-08,1.45600746103418e-05,0.0505217841917621,0.000240016165627987,0.0502817680261341,0.0504794013053083,0.000197633279174114,0.0645814196976853,0,0.00152258095393978,9.81600476744907e-05,0.148959067074355,0,0,9.81600476744907e-05,0.0112819106239837,0.0112736906115419,0.00152258095393978,0,0.137775316498046,8.22001244184708e-06,0.0112736906115419,0,0.118175746564373,0.118183966586737,0.00152258095393978,0.0195995699336723,0.129457657198279,2.77555756156289e-17,-5.20417042793042e-18
1.4,3.22641660350111,6.15261378570139,0.239785669341897,1.70505394633927,1.37897949319225e-06,0.0769575392486266,0.279684021926277,0.109161414407317,167.603460439276,0.0198703343637183,9.21342629526194,2.96166345351058,1051.803000524,0.000291623876769448,2.13683555255984e-07,0.00781257467183897,5.2175918781279e-05,0.00224948928933401,144970.284866751,1.12264393346339e-62,1351688.25625436,0.0011397176204035,10514439.4616292,0.120123385172435,0.120123385172435,0.0699895582661346,0.0601556345374932,1.05485264499665e-05,1.05189095059267e-05,0.0501338269063004,0.00983392372864139,0.0601450860110433,2.96169440397487e-08,1.05189095059267e-05,0.048920736695366,0.000236594684536556,0.0486841420108294,0.0488761373871129,0.000191995376283511,0.0584248905776307,0,0.00144968489547098,9.31751618400753e-05,0.118569976588674,0,0,9.31751618400753e-05,0.00796375408449231,0.00795723072605375,0.00144968489547097,0,0.110699397666022,6.52335843855769e-06,0.00795723072605375,1.26392556371609e-60,0.0971817249290469,0.0971882482874854,0.00144968489547097,0.0135176727369748,0.105145479013539,1.38777878078145e-17,0
1.4,1.28521681148878,3.39333836418799,0.0710740696065226,0.180655225331971,1.48961674762214e-07,0.0115436088311114,0.109101633694595,0.0425251742730303,55.3894475445706,0.0147201491697572,5.14988771009785,0.996050482910773,153.24242650043,0.000126283624759511,1.27969873361965e-07,0.00491489194793676,2.91476846429144e-05,0.00171045105156783,61802.7183046108,0,0.0968453123129734,0.000599483926446991,7496038.19805639,0.0755806055607373,0.0755806055607373,0.0502436201364604,0.0240797526869225,1.54250686049853e-06,1.53254631269832e-06,0.0253369854242769,0.0261638674495379,0.024078210180062,9.96054780021677e-09,1.53254631269832e-06,0.0248379554987139,0.000118993856601174,0.0247189616421127,0.0249041955882482,0.000185233946135488,0.0508074425037403,0,0.000618023782164189,7.53865879102422e-05,0.0748856526838023,0,0,7.53865879102422e-05,0.00600172838066933,0.00599814090298289,0.000618023782164189,0,0.0689593108910432,3.58747768643495e-06,0.00599814090298289,0,0.0689593108910432,0.0689628983687297,0.000618023782164189,1.38777878078145e-17,0.0749610392717126,0,-8.67361737988404e-19
1.4,1.65606304450334,3.3512729701638,0.0919181599387793,0.215101178756361,1.73485903719622e-07,0.0131415605910662,0.137235865342407,0.0540367312579779,71.281742822224,0.014930431917781,4.79822283883887,0.975870966856384,137.815027388927,0.000174901611470697,1.6175540706236e-07,0.00511608790270956,2.93528560906027e-05,0.00152285102567907,74785.2696868782,4.82728005074065e-50,0.181709407067133,0.00070627871334078,6740162.06317721,0.068151673442229,0.0681516734422291,0.0413155352532219,0.0240442641104429,1.3880495847223e-06,1.37829081047406e-06,0.0268361381890071,0.017271271142779,0.0240428760608582,9.75877424823985e-09,1.37829081047406e-06,0.0262160477821924,0.000127756990644385,0.026088290791548,0.0262447180537894,0.000156427262241415,0.0432859967166074,0,0.000747847397459112,7.35652177196246e-05,0.0673288727774656,0,0,7.35652177196245e-05,0.00466728162804714,0.00466412514367929,0.000747847397459112,0,0.0627351563671381,3.15648436784999e-06,0.00466412514367929,5.66137993035417e-48,0.0627351563671381,0.0627383128515059,0.000747847397459112,0,0.0674024379951852,0,0
1.4,1.50978742921104,2.97432285929047,0.0831815675927807,0.179115443718893,1.76051412436506e-07,0.0116151329830349,0.121472764781275,0.0527998874629581,62.3483062537618,0.0141528430920028,4.58182457259229,0.966915377300179,128.846037019695,0.000130110026666241,1.55430706420664e-07,0.00410351495749014,2.8444149375182e-05,0.00122030640232666,61828.6795964336,0,0.0954809816207992,0.000685006760681739,6022320.51461458,0.0608435051726434,0.0608435051726434,0.0355475335190944,0.0200475673046865,1.29825363081314e-06,1.28858441778857e-06,0.025295971653549,0.0154999662144079,0.0200462690510557,9.66921302456222e-09,1.28858441778857e-06,0.0248097642203877,0.000132075753581223,0.0246776884668064,0.0248383621105178,0.000160673643711313,0.0401125246556442,0,0.000618283186742522,6.51300255701027e-05,0.0601587937066999,0,0,6.51300255701028e-05,0.00416746098359296,0.00416406162330615,0.000618283186742522,0,0.0560564627486771,3.39936028681538e-06,0.00416406162330615,0,0.056056462748677,0.0560598621089639,0.000618283186742522,3.46944695195361e-17,0.06022392373227,-6.93889390390723e-18,-8.67361737988404e-19
1.4,12.4280439516878,15.6346484651912,0.442235319793812,1.61312606850945,1.51310012872375e-06,0.0857254346899542,0.354081315435263,0.154865910290741,231.523931641654,0.0391538411086793,19.9833870606969,7.71077356782805,933.927318689937,0.000370530354656764,4.43283903993797e-07,0.015956439709873,0.000105306039191186,0.00442013256629216,156100.581109448,6.84309128888133e-63,9964047.88213401,0.00128268828476787,10150129.4186326,0.202714930761059,0.202714930761059,0.143630613452925,0.0896423123255254,9.41734318574968e-06,9.34023459026594e-06,0.0590843173081336,0.0539883011273999,0.0896328949823396,7.71085954837425e-08,9.34023459026594e-06,0.0578364182103669,0.000313078047247811,0.0575233401631191,0.0578785065575636,0.000355166394444522,0.111355446433666,0,0.00156097714501452,0.00015619485685267,0.200988341416006,0,0,0.00015619485685267,0.0130033541110352,0.0129921960983451,0.00156097714501452,0,0.188141182161823,1.11580126900321e-05,0.0129921960983451,6.23204592697549e-61,0.0884982806210891,0.0885094386337791,0.00156097714501452,0.0996429015407343,0.101501634732124,-2.77555756156289e-17,3.46944695195361e-18
1.4,11.1484602454691,15.8325892147395,0.40166366841514,1.96410301198278,1.66587348098779e-06,0.111909513704844,0.288898586182764,0.143382607687705,175.782831635318,0.0413664280910062,21.8575441161635,8.89317480247092,1440.02884610659,0.000249605864072003,3.71918557338381e-07,0.0141034543800415,9.50022375827822e-05,0.00412608848258379,141720.293337584,0,10113005.3978007,0.00128086661788822,14019470.9139757,0.242758658472358,0.242758658472358,0.176511417660412,0.114058698759003,1.44904358439291e-05,1.440150350341e-05,0.0662472408119466,0.0624527189014089,0.114044208323159,8.89323405190827e-08,1.440150350341e-05,0.0652282480390145,0.000398193952041116,0.0648300540869734,0.0653508637612499,0.000520809674276489,0.12709919609138,0,0.00141718672497318,0.000183576897002779,0.241143404414538,0,0,0.000183576897002779,0.0164292398969948,0.0164156739685703,0.00141718672497318,0,0.224897741414546,1.3565928424541e-05,0.0164156739685703,0,0.123765840949189,0.123779406877613,0.00141718672497318,0.101131900465357,0.140195080846184,0,-3.46944695195361e-18
1.4,12.248005219943,18.4820128995913,0.36662369062542,1.54631585431251,1.39727938366966e-06,0.0926169247167523,0.326248539274455,0.133809780912638,206.497486854605,0.0427371311777598,24.2899216800029,9.2689188424233,1199.50367055854,0.000282485202552871,3.73605783296293e-07,0.0154088800012837,0.000108216339479016,0.0048599973299664,154525.868845575,0,10413575.026122,0.00137182378246749,15021590.9902248,0.255911565278229,0.255911565278229,0.196060918162469,0.103402352102202,1.20887542876566e-05,1.19960643154314e-05,0.0598506471157598,0.0926585660602676,0.103390263347914,9.26899722251646e-08,1.19960643154314e-05,0.0586060477799242,0.000300633746466506,0.0583054140334577,0.058724897162189,0.000419483128731359,0.150780832816545,0,0.00154523308230215,0.000183147277179875,0.254171096164459,0,0,0.000183147277179875,0.0185825504937473,0.0185676624029431,0.00154523308230215,0,0.235771692947892,1.48880908041951e-05,0.0185676624029431,0,0.13163377689226,0.131648664983064,0.00154523308230215,0.104137916055632,0.150216327386007,5.55111512312578e-17,0
1.4,15.3916392549503,17.1595899234886,0.3937636079298,1.75845220803759,1.30791643777955e-06,0.100780880805926,0.371620488683994,0.152133862220017,246.825317937788,0.0338914724241089,19.6444907818054,731.506120444523,103827.666401856,0.000385161582813742,3.25706248858801e-07,0.015562772380341,8.79767742995893e-05,0.0043034907011906,17892241.5276033,-1.00806635414158e-61,1049071926.40523,0.00110010825791071,1115904150.06958,0.218297316856763,0.218297316856763,0.159090883792182,0.102689497036954,1.04559285160255e-05,1.03827778956857e-05,0.0592064330645812,0.0564013867552279,0.102679041108438,7.31506203397678e-08,1.03827778956857e-05,0.0577177223210309,0.000300513042769545,0.0574172092782613,0.057698990155537,0.000281780877275683,0.113670927663333,0,0.00178922378631985,0.000147668370155682,0.216349968771771,0,0,0.000147668370155682,0.0139715356456932,0.0139612565922397,0.00178922378631985,0,0.202526101496234,1.02790534535305e-05,0.0139612565922397,-1.18078014964173e-59,0.0976188830062223,0.0976291620596759,0.00178922378631985,0.104907218490011,0.111590418651916,0,0
1.4,16.9368826389408,16.6416401199894,0.428815365239162,1.9111419981616,1.37475968708129e-06,0.11330860264457,0.445044551872753,0.169748465802407,324.400517239884,0.034562577098016,20.1499812470728,6.63698468257846,950.055942881777,0.000473231956691398,3.33410803161464e-07,0.0163435772507105,9.06592218619573e-05,0.00454320123523387,187180.043078943,1.93431104713671e-191,9629151.07451459,0.00109331835938966,9700285.79904791,0.195179427242878,0.195179427242878,0.1368136664928,0.0973442541806635,9.56822255988501e-06,9.50185160182785e-06,0.0583657607500783,0.0394694123121362,0.0973346859581037,6.63709580571599e-08,9.50185160182785e-06,0.0567716088691261,0.000277594549546631,0.0564940143195794,0.0567284926439356,0.000234478324356166,0.0958318424410163,0,0.00187174643049888,0.000131584190699327,0.19316652839912,0,0,0.000131584190699327,0.0125350427381512,0.0125260236810593,0.00187174643049888,0,0.180763069851668,9.01905709184764e-06,0.0125260236810593,1.97262768351108e-189,0.0844682506030113,0.0844772696601031,0.00187174643049888,0.0962948192486568,0.0970032933411625,2.77555756156289e-17,1.73472347597681e-18
1.4,17.0861486544051,17.6363780298738,0.405153745040541,1.69274971940271,1.3345453821794e-06,0.0748693873050861,0.364011149951206,0.157481394776203,240.071747709821,0.0378021954731385,22.4747166612764,7.20841841513418,943.616005736342,0.000346922046454441,3.59550658288572e-07,0.01610260144662,9.1459736176858e-05,0.00416176598044738,154505.256989173,0,11317410.9422232,0.00110888308134803,10058700.5034604,0.21531855727606,0.21531855727606,0.156745875264748,0.0941107367412041,9.50910013801157e-06,9.43701514119649e-06,0.0585726820113114,0.0626351385235443,0.0941012276410661,7.20849968150803e-08,9.43701514119649e-06,0.0573399465665713,0.000312286559016177,0.0570276600075551,0.0573508804600345,0.000323220452479386,0.119517602945535,0,0.00154502200375629,0.000145195585564238,0.213618830586601,0,0,0.000145195585564238,0.0129386550581208,0.0129284105661605,0.00154502200375629,0,0.200825371114045,1.02444919603257e-05,0.0129284105661605,0,0.0876486694097666,0.0876589139017269,0.00154502200375629,0.113176701704278,0.100587324467887,2.77555756156289e-17,-1.73472347597681e-18
1.4,3.09005144164598,6.01820138726441,0.172408211009348,0.53714326388627,4.18078720468267e-07,0.0288784834464333,0.266292670847772,0.12074048020325,156.621724999922,0.0183709689380595,7.12206245510934,1.68499306699831,268.724765415325,0.000325735666640918,2.25224576780111e-07,0.00729612131913484,3.7280672749983e-05,0.0016506413700622,132719.1878707,-1.28922528364132e-63,2355400.65270593,0.000854339521209664,6619471.25002603,0.0910803338681612,0.0910803338681612,0.0503012091155646,0.0364707889924866,2.70442534679909e-06,2.6875751732784e-06,0.0407791247525966,0.013830420123078,0.0364680845671398,1.68501735206865e-08,2.6875751732784e-06,0.0396777815571855,0.000225830992056767,0.0394519505651288,0.0396002997763159,0.000148349211187113,0.0531995443315891,0,0.00132717418746778,8.28263566176646e-05,0.089667628898729,0,0,8.28263566176646e-05,0.00479644073017583,0.00479262038756978,0.00132717418746778,0,0.0849540145251708,3.82034260605261e-06,0.00479262038756978,-1.22334202312878e-61,0.0613988102784353,0.0614026306210413,0.00132717418746778,0.0235552042467355,0.0661952510086111,1.38777878078145e-17,0
